gene_symbol,mutation_count,pathway_count,drug_count,degree
CYB561A3,80,0.0,0.0,0
CYB561D1,108,0.0,0.0,0
CYB561D2,52,0.0,0.0,0
CYB561;TANC2,1,0.0,0.0,0
CYB5A,68,6.0,5.0,11
CYB5B,86,0.0,0.0,0
CYB5D1,102,0.0,0.0,0
CYB5D2,136,0.0,0.0,0
CYB5D2;NCBP3;CAMKK1;UBE2G1;ATP2A3;P2RX1;ZZEF1;ANKFY1,1,0.0,0.0,0
CYB5R1,132,0.0,5.0,5
CYB5R2,142,0.0,5.0,5
CYB5R2;OVCH2,1,0.0,0.0,0
CYB5R3,597,9.0,15.0,24
CYB5R4,218,0.0,5.0,5
CYB5R4;MRAP2;RIPPLY2,1,0.0,0.0,0
CYB5RL,120,0.0,0.0,0
CYBA,1051,30.0,11.0,41
CYBB,1820,24.0,4.0,28
CYBB;DYNLT3;H2AP;LANCL3;SRPX;SYTL5;XK,1,0.0,0.0,0
CYBB;DYNLT3;H2AP;LANCL3;SYTL5;XK,1,0.0,0.0,0
CYBB;DYNLT3;LANCL3;LOC130068091;LOC130068092;LOC130068093;LOC130068094;LOC130068095;XK,2,0.0,0.0,0
CYBB;XK,1,0.0,0.0,0
CYBC1,384,0.0,0.0,0
CYBC1;FN3K;FN3KRP;FOXK2;HEXD;NARF;RAB40B;WDR45B,1,0.0,0.0,0
CYBRD1,98,0.0,0.0,0
CYBRD1;DLX1;DLX2;DYNC1I2;HAT1;METAP1D;SLC25A12,1,0.0,0.0,0
CYBRD1;DYNC1I2;HAT1;SLC25A12,1,0.0,0.0,0
CYC1,370,6.0,0.0,6
CYCS,118,0.0,0.0,0
CYCS;GSDME;NPY;OSBPL3;PALS2,1,0.0,0.0,0
CYFIP1,495,25.0,0.0,25
CYFIP1;GOLGA6L1;MIR4509-1;TUBGCP5,2,0.0,0.0,0
CYFIP1;GOLGA6L1;NIPA1;NIPA2;OR4M2;OR4N4;POTEB;POTEB2;TUBGCP5,1,0.0,0.0,0
CYFIP1;GOLGA6L1;NIPA1;NIPA2;OR4M2;OR4N4;POTEB;TUBGCP5,2,0.0,0.0,0
CYFIP1;GOLGA6L1;NIPA1;NIPA2;TUBGCP5,17,0.0,0.0,0
CYFIP1;GOLGA6L2;MAGEL2;MKRN3;NDN;NIPA1;NIPA2;TUBGCP5,2,0.0,0.0,0
CYFIP1;GOLGA6L2;NIPA1;NIPA2;TUBGCP5,1,0.0,0.0,0
CYFIP1;NIPA1;NIPA2,2,0.0,0.0,0
CYFIP1;NIPA1;NIPA2;TUBGCP5,94,0.0,0.0,0
CYFIP1;NIPA2;TUBGCP5,1,0.0,0.0,0
CYFIP2,2260,21.0,0.0,21
CYFIP2;FNDC9,1,0.0,0.0,0
CYGB,74,5.0,0.0,5
CYGB;PRCD,2,0.0,0.0,0
CYGB;PRCD;ST6GALNAC2,1,0.0,0.0,0
CYLC1,224,0.0,1.0,1
CYLC1;HDX;POU3F4;RPS6KA6,1,0.0,0.0,0
CYLC1;LOC126863285;LOC130068475;POU3F4,2,0.0,0.0,0
CYLC1;RPS6KA6,2,0.0,0.0,0
CYLC1;RPS6KA6;HDX,1,0.0,0.0,0
CYLC2,148,0.0,0.0,0
CYLC2;LOC129390103,6,0.0,0.0,0
CYLC2;SMC2,1,0.0,0.0,0
CYLD,885,16.0,0.0,16
CYLD;CYLD-AS2,8,0.0,0.0,0
CYLD;SALL1;NOD2,1,0.0,0.0,0
CYP11A1,880,13.0,3.0,16
CYP11B1,1959,13.0,6.0,19
CYP11B1;CYP11B2,2,0.0,0.0,0
CYP11B1;CYP11B2;GML;LY6D;LY6E;LY6H;LY6S-AS1;LYNX1,1,0.0,0.0,0
CYP11B1;CYP11B2;GML;LY6E;LY6S-AS1,1,0.0,0.0,0
CYP11B1;GML;LOC106799833;LOC106799834;LOC110673972;LOC126860548,2,0.0,0.0,0
CYP11B1;GML;LY6D;LY6K;LYNX1;LYPD2;PSCA;SLURP1;THEM6,1,0.0,0.0,0
CYP11B1;GML;LY6D;LYNX1;LYPD2;SLURP1;THEM6,1,0.0,0.0,0
CYP11B1;LOC106799833,2,0.0,0.0,0
CYP11B2,1638,14.0,6.0,20
CYP17A1,1221,10.0,7.0,17
CYP19A1,1151,13.0,42.0,55
CYP19A1;DMXL2;GLDN;LEO1;LYSMD2;SCG3;TMOD2;TMOD3,1,0.0,0.0,0
CYP19A1;GLDN,1,0.0,0.0,0
CYP19A1;MIR4713HG;PIRC66,2,0.0,0.0,0
CYP1A1,160,15.0,30.0,45
CYP1A1;CYP1A2;LOC110467515;LOC110467516,2,0.0,0.0,0
CYP1A2,124,19.0,593.0,612
CYP1B1,1194,14.0,32.0,46
CYP1B1-AS1,2,0.0,0.0,0
CYP1B1;ATL2,1,0.0,0.0,0
CYP1B1;CYP1B1-AS1;LOC110599580;LOC126806195;LOC128772254;LOC129933516;RMDN2;RMDN2-AS1,2,0.0,0.0,0
CYP1B1;CYP1B1-AS1;LOC110599580;LOC128772254;LOC129933516;RMDN2;RMDN2-AS1,2,0.0,0.0,0
CYP1B1;RMDN2,6,0.0,0.0,0
CYP20A1,164,0.0,1.0,1
CYP21A2,755,14.0,0.0,14
CYP21A2;LOC106780800,2,0.0,0.0,0
CYP21A2;LOC106780800;TNXB,14,0.0,0.0,0
CYP21A2;LOC106780803;TNXB,2,0.0,0.0,0
CYP21A2;TNXB,7,0.0,0.0,0
CYP24A1,915,12.0,9.0,21
CYP26A1,141,9.0,2.0,11
CYP26B1,354,0.0,1.0,1
CYP26B1;EXOC6B,1,0.0,0.0,0
CYP26C1,246,13.0,1.0,14
CYP26C1;CYP26A1;EXOC6,1,0.0,0.0,0
CYP27A1,2498,16.0,8.0,24
CYP27A1;STK36;TTLL4,1,0.0,0.0,0
CYP27B1,1155,12.0,13.0,25
CYP27C1,132,0.0,0.0,0
CYP2A13,182,8.0,4.0,12
CYP2A13;CYP2A6;CYP2A7;CYP2B6,1,0.0,0.0,0
CYP2A6,185,6.0,22.0,28
CYP2A6;CYP2A7,2,0.0,0.0,0
CYP2A6;LOC110673974,2,0.0,0.0,0
CYP2A7,264,7.0,4.0,11
CYP2A7;LOC110673974,2,0.0,0.0,0
CYP2B6,221,7.0,64.0,71
CYP2B6;LOC110599575;LOC110599577,2,0.0,0.0,0
CYP2C18,185,5.0,6.0,11
CYP2C18;CYP2C19;LOC110599570;LOC111982881,2,0.0,0.0,0
CYP2C18;LOC111982881,2,0.0,0.0,0
CYP2C19,193,13.0,484.0,497
CYP2C19;CYP2C18;HELLS,1,0.0,0.0,0
CYP2C19;CYP2C9,2,0.0,0.0,0
CYP2C19;LOC110599570,2,0.0,0.0,0
CYP2C19;LOC110599570;LOC111982881,4,0.0,0.0,0
CYP2C8,149,17.0,22.0,39
CYP2C8;CYP2C18;CYP2C19;ACSM6;HELLS;CYP2C9;TBC1D12;PDLIM1;SORBS1,1,0.0,0.0,0
CYP2C9,120,17.0,432.0,449
CYP2D6,685,15.0,593.0,608
CYP2D6;NDUFA6,3,0.0,0.0,0
CYP2D6;TCF20,3,0.0,0.0,0
CYP2D7,2,0.0,0.0,0
CYP2E1,153,14.0,28.0,42
CYP2E1;ECHS1;FUOM;MTG1;PAOX;PRAP1;SPRN;SYCE1,1,0.0,0.0,0
CYP2E1;LOC110599585;LOC126861107,2,0.0,0.0,0
CYP2E1;LOC110599585;LOC126861107;LOC129390242;LOC130005033;LOC130005034;LOC130005035;LOC130005036;SCART1,2,0.0,0.0,0
CYP2E1;LOC110599585;LOC126861107;LOC130005034;LOC130005035;LOC130005036;SCART1,2,0.0,0.0,0
CYP2E1;LOC110599585;LOC126861107;LOC130005034;LOC130005035;LOC130005036;SCART1;SYCE1,30,0.0,0.0,0
CYP2E1;LOC110599585;LOC126861107;LOC130005034;LOC130005035;LOC130005036;SYCE1,6,0.0,0.0,0
CYP2E1;LOC110599585;LOC126861107;LOC130005036,2,0.0,0.0,0
CYP2E1;LOC110599585;LOC126861107;LOC130005036;SYCE1,4,0.0,0.0,0
CYP2E1;LOC126861107;SYCE1,2,0.0,0.0,0
CYP2E1;MTG1;PAOX;SPRN;SYCE1,1,0.0,0.0,0
CYP2E1;MTG1;SPRN;PAOX;SYCE1,1,0.0,0.0,0
CYP2E1;SYCE1,17,0.0,0.0,0
CYP2F1,210,7.0,2.0,9
CYP2J2,154,10.0,15.0,25
CYP2R1,553,12.0,3.0,15
CYP2R1;PDE3B,1,0.0,0.0,0
CYP2R1;PDE3B;PSMA1,1,0.0,0.0,0
CYP2R1;PDE3B;PSMA1;COPB1,1,0.0,0.0,0
CYP2S1,194,7.0,0.0,7
CYP2U1,711,13.0,0.0,13
CYP2U1;CYP2U1-AS1,4,0.0,0.0,0
CYP2U1;HADH;LEF1;PAPSS1;SGMS2,1,0.0,0.0,0
CYP2W1,262,0.0,0.0,0
CYP39A1,153,0.0,0.0,0
CYP3A4,78,15.0,894.0,909
CYP3A43,134,0.0,14.0,14
CYP3A5,148,6.0,90.0,96
CYP3A5;ZSCAN25,2,0.0,0.0,0
CYP3A7,144,5.0,14.0,19
CYP3A7-CYP3A51P,6,5.0,0.0,5
CYP46A1,80,10.0,1.0,11
CYP4A11,201,14.0,4.0,18
CYP4A22,174,11.0,0.0,11
CYP4A22;CYP4A22-AS1;CYP4X1;CYP4Z1;LINC00853;LOC111429629;LOC122056863;LOC122056864;PDZK1IP1,2,0.0,0.0,0
CYP4B1,208,11.0,4.0,15
CYP4F11,252,0.0,1.0,1
CYP4F12,216,0.0,0.0,0
CYP4F12;CYP4F3,4,0.0,0.0,0
CYP4F2,222,0.0,11.0,11
CYP4F22,627,15.0,0.0,15
CYP4F3,246,0.0,0.0,0
CYP4F3;CYP4F12,1,0.0,0.0,0
CYP4F8,120,10.0,0.0,10
CYP4V2,1238,8.0,0.0,8
CYP4V2;F11;FAM149A;FAT1;KLKB1;MTNR1A;SORBS2;TLR3,2,0.0,0.0,0
CYP4V2;F11;FAM149A;KLKB1,1,0.0,0.0,0
CYP4V2;F11;FAM149A;KLKB1;SORBS2;TLR3,1,0.0,0.0,0
CYP4V2;F11;FAM149A;KLKB1;TLR3,2,0.0,0.0,0
CYP4V2;F11;FAT1;KLKB1;MTNR1A,2,0.0,0.0,0
CYP4V2;FAM149A;TLR3,2,0.0,0.0,0
CYP4V2;KLKB1,6,0.0,0.0,0
CYP4X1,164,0.0,2.0,2
CYP4X1;CYP4Z1,1,0.0,0.0,0
CYP4Z1,170,0.0,0.0,0
CYP51A1,264,15.0,3.0,18
CYP51A1-AS1;KRIT1;LRRD1,1,0.0,0.0,0
CYP7A1,504,13.0,6.0,19
CYP7A1;FAM110B;LINC01602;NSMAF;SDCBP;TOX;UBXN2B,1,0.0,0.0,0
CYP7B1,1229,0.0,15.0,15
CYP8B1,130,17.0,0.0,17
CYREN,20,0.0,0.0,0
CYRIA,64,0.0,0.0,0
CYRIA;DDX1;GEN1;MYCN;MYCNOS;NBAS;RAD51AP2;SMC6;VSNL1,1,0.0,0.0,0
CYRIA;DDX1;MYCN;MYCNOS;NBAS,2,0.0,0.0,0
CYRIA;LOC122756388,2,0.0,0.0,0
CYRIB,62,0.0,0.0,0
CYRIB;GSDMC,1,0.0,0.0,0
CYS1,110,5.0,0.0,5
CYSLTR1,114,18.0,11.0,29
CYSLTR1;LOC126863282;LOC129391305;LOC130068465;LOC130068466;LOC130068467;PGK1;TAF9B,2,0.0,0.0,0
CYSLTR1;LOC126863282;LOC129391305;LOC130068465;PGK1;TAF9B,2,0.0,0.0,0
CYSLTR1;LPAR4;P2RY10;RTL3,1,0.0,0.0,0
CYSLTR1;PGK1;TAF9B,1,0.0,0.0,0
CYSLTR2,128,0.0,1.0,1
CYSLTR2;ITM2B;LPAR6;RB1;RCBTB2,1,0.0,0.0,0
CYSRT1,68,0.0,0.0,0
CYSTM1,30,0.0,0.0,0
CYTH1,116,0.0,0.0,0
CYTH1;DNAH17;PGS1,1,0.0,0.0,0
CYTH1;USP36,2,0.0,0.0,0
CYTH1;USP36;ENGASE;LGALS3BP;RBFOX3;TIMP2;C1QTNF1;CANT1,1,0.0,0.0,0
CYTH2,96,0.0,1.0,1
CYTH2;GRIN2D;GRWD1;KCNJ14;KDELR1;LMTK3;SYNGR4,1,0.0,0.0,0
CYTH2;GRIN2D;GRWD1;KCNJ14;LMTK3;SULT2B1,1,0.0,0.0,0
CYTH2;LMTK3,1,0.0,0.0,0
CYTH3,96,0.0,0.0,0
CYTH3;DAGLB;FAM220A;GRID2IP;KDELR2;RAC1,1,0.0,0.0,0
CYTH3;DAGLB;FAM220A;KDELR2;RAC1,1,0.0,0.0,0
CYTH3;DAGLB;FAM220A;RAC1,1,0.0,0.0,0
CYTH3;FAM220A,1,0.0,0.0,0
CYTH3;RAC1;FAM220A,1,0.0,0.0,0
CYTH4,122,4.0,0.0,4
CYTIP,114,0.0,0.0,0
CYTIP;ERMN,1,0.0,0.0,0
CYTIP;ERMN;GALNT5;GPD2;NR4A2,1,0.0,0.0,0
CYTL1,60,0.0,0.0,0
CYTL1;STK32B,2,0.0,0.0,0
CYTOR,8,0.0,0.0,0
CYTOR;LINC01943;LOC122787148;MIR4435-1;MIR4771-1;NCAL1,20,0.0,0.0,0
CYTOR;LINC01943;LOC122787148;MIR4435-1;MIR4771-1;NCAL1;PLGLB2;RGPD2,2,0.0,0.0,0
CYTOR;LINC01943;NCAL1,2,0.0,0.0,0
CYTOR;MIR4435-1;NCAL1,4,0.0,0.0,0
CYYR1,80,0.0,0.0,0
CYYR1;APP,1,0.0,0.0,0
CZIB,36,0.0,0.0,0
D21S2088E,2,0.0,0.0,0
D2HGDH,914,0.0,0.0,0
D2HGDH;GAL3ST2,1,0.0,0.0,0
DAAM1,295,13.0,0.0,13
DAAM2,530,0.0,0.0,0
DAAM2;GLP1R;KCNK16;KCNK17;KCNK5;KIF6;MOCS1;SAYSD1,1,0.0,0.0,0
DAAM2;MOCS1,2,0.0,0.0,0
DAB1,315,4.0,0.0,4
DAB1;DAB1-AS1;LOC122056887;LOC129930610;LOC129930611,2,0.0,0.0,0
DAB2,297,8.0,0.0,8
DAB2IP,448,5.0,0.0,5
DACH1,172,0.0,0.0,0
DACH2,242,0.0,0.0,0
DACT1,457,0.0,0.0,0
DACT2,336,0.0,0.0,0
DACT2;LOC101929420;LOC105378137;LOC123881370;LOC126859902;LOC126859903;LOC126859904;SMOC2,2,0.0,0.0,0
DACT2;LOC101929420;LOC105378137;LOC123881370;LOC126859902;LOC126859903;SMOC2,2,0.0,0.0,0
DACT2;SMOC2,3,0.0,0.0,0
DACT3,236,0.0,0.0,0
DACT3-AS1,2,0.0,0.0,0
DAD1,52,29.0,0.0,29
DAG1,1535,25.0,1.0,26
DAGLA,354,0.0,10.0,10
DAGLA;MYRF-AS1,2,0.0,0.0,0
DAGLB,418,8.0,1.0,9
DAGLB;GRID2IP;KDELR2,1,0.0,0.0,0
DAGLB;GRID2IP;KDELR2;RAC1;ZDHHC4,1,0.0,0.0,0
DAGLB;RAC1,3,0.0,0.0,0
DALRD3,228,0.0,0.0,0
DANCR,4,0.0,0.0,0
DANCR;ERVMER34-1;MIR4449;RASL11B;SCFD2;SNORA26;USP46,4,0.0,0.0,0
DANCR;ERVMER34-1;MIR4449;SNORA26;USP46,1,0.0,0.0,0
DANCR;ERVMER34-1;SNORA26;MIR4449,1,0.0,0.0,0
DAND5,62,3.0,0.0,3
DAO,202,5.0,5.0,10
DAOA,46,0.0,2.0,2
DAOA-AS1;DAOA,7,0.0,0.0,0
DAOA;DAOA-AS1,6,0.0,0.0,0
DAOA;DAOA-AS1;EFNB2,1,0.0,0.0,0
DAOA;DAOA-AS1;LINC00343;LOC110120930;LOC126861836;LOC132090155,4,0.0,0.0,0
DAP,42,0.0,11.0,11
DAP3,164,0.0,0.0,0
DAP3;GON4L;LOC129931572;LOC129931573;SCARNA26A;YY1AP1,1,0.0,0.0,0
DAP3;GON4L;MSTO1;RIT1;SYT11;YY1AP1,1,0.0,0.0,0
DAP3;GON4L;YY1AP1,1,0.0,0.0,0
DAP3;LOC129931572;SCARNA26A;YY1AP1,2,0.0,0.0,0
DAPK1,538,4.0,14.0,18
DAPK2,174,4.0,0.0,4
DAPK3,154,4.0,43.0,47
DAPL1,58,0.0,0.0,0
DAPL1;PKP4;TANC1,1,0.0,0.0,0
DAPL1;TANC1,1,0.0,0.0,0
DAPP1,74,4.0,0.0,4
DAPP1;DNAJB14;LAMTOR3,1,0.0,0.0,0
DARS1,522,10.0,4.0,14
DARS2,1020,0.0,0.0,0
DARS2;GAS5;GPR52;KLHL20;CENPL;RABGAP1L;RC3H1;SERPINC1;ZBTB37,1,0.0,0.0,0
DAW1,150,0.0,0.0,0
DAW1;SPHKAP,1,0.0,0.0,0
DAXX,200,30.0,2.0,32
DAZ1,1,0.0,6.0,6
DAZ1;DAZ2,1,0.0,0.0,0
DAZ3;TTTY4C;BPY2B;BPY2C;TTTY4B;TTTY17B;DAZ4;TTTY3B;DAZ2,1,0.0,0.0,0
DAZAP1,112,0.0,0.0,0
DAZAP2,78,0.0,0.0,0
DAZL,94,0.0,2.0,2
DBET;FRG2,2,0.0,0.0,0
DBF4,184,10.0,0.0,10
DBF4B,198,0.0,0.0,0
DBH,1119,4.0,15.0,19
DBH-AS1,4,0.0,0.0,0
DBI,40,4.0,3.0,7
DBI;C2orf76;C1QL2;STEAP3,1,0.0,0.0,0
DBI;TMEM37;C2orf76;SCTR;STEAP3,1,0.0,0.0,0
DBN1,244,9.0,1.0,10
DBNDD1,74,0.0,0.0,0
DBNDD1;DRC4;GAS8-AS1;PRDM7,2,0.0,0.0,0
DBNDD2,106,0.0,0.0,0
DBNDD2;PIGT;SDC4;SYS1;TP53TG5,1,0.0,0.0,0
DBNL,186,11.0,0.0,11
DBNL;PGAM2;POLM,1,0.0,0.0,0
DBP,116,2.0,6.0,8
DBR1,519,0.0,0.0,0
DBT,1713,22.0,10.0,32
DBX1,94,0.0,0.0,0
DBX2,140,0.0,0.0,0
DCAF1,54,0.0,0.0,0
DCAF10,112,0.0,0.0,0
DCAF10;EXOSC3;FRMPD1;SHB;SLC25A51;TRMT10B,1,0.0,0.0,0
DCAF11,190,0.0,0.0,0
DCAF11;EMC9;FITM1;IRF9;PCK2;PSME1;PSME2;RNF31,1,0.0,0.0,0
DCAF12,140,0.0,0.0,0
DCAF12;KIF24;NUDT2;PRSS3;UBAP1;UBAP2;UBE2R2,1,0.0,0.0,0
DCAF12L1,118,0.0,0.0,0
DCAF12L1;DCAF12L2;PRR32,1,0.0,0.0,0
DCAF12L2,119,0.0,0.0,0
DCAF12L2;LOC101928495,8,0.0,0.0,0
DCAF12L2;LOC101928495;LOC129391313;TENM1;TEX13C,2,0.0,0.0,0
DCAF12;LOC124252630;LOC129390071;LOC130001667;SNORD121A;SNORD121B;UBAP1;UBAP2;UBE2R2,2,0.0,0.0,0
DCAF12;UBAP1,1,0.0,0.0,0
DCAF12;UBAP2;UBE2R2,1,0.0,0.0,0
DCAF13,212,8.0,0.0,8
DCAF13;CTHRC1;RIMS2;FZD6;BAALC;SLC25A32,1,0.0,0.0,0
DCAF13;RIMS2;SLC25A32,1,0.0,0.0,0
DCAF13;SLC25A32,1,0.0,0.0,0
DCAF15,178,0.0,0.0,0
DCAF16,76,0.0,0.0,0
DCAF16;FAM184B;LAP3;CLRN2;LDB2;MED28;NCAPG;QDPR,1,0.0,0.0,0
DCAF16;LCORL;NCAPG,1,0.0,0.0,0
DCAF17,1180,0.0,0.0,0
DCAF17;METTL8,3,0.0,0.0,0
DCAF4,236,3.0,0.0,3
DCAF4;DPF3;NUMB;PAPLN;PSEN1;RBM25;ZFYVE1,1,0.0,0.0,0
DCAF4;DPF3;PAPLN;PSEN1;RBM25;ZFYVE1,1,0.0,0.0,0
DCAF4;DPF3;PSEN1;RBM25;ZFYVE1,1,0.0,0.0,0
DCAF4L1,64,0.0,0.0,0
DCAF4L2,146,0.0,0.0,0
DCAF4L2;MMP16,1,0.0,0.0,0
DCAF5,212,0.0,0.0,0
DCAF6,271,0.0,0.0,0
DCAF7,42,6.0,0.0,6
DCAF8,226,0.0,0.0,0
DCAF8L1,138,0.0,0.0,0
DCAF8L1;DCAF8L2;LOC126863233;MAGEB10;PPP4R3C,2,0.0,0.0,0
DCAF8L1;MAGEB10;DCAF8L2,1,0.0,0.0,0
DCAF8L2,28,0.0,0.0,0
DCAF8L2;MAGEB10,1,0.0,0.0,0
DCAKD,126,0.0,0.0,0
DCANP1,98,0.0,0.0,0
DCBLD1,178,0.0,2.0,2
DCBLD1;GOPC;NUS1;ROS1;SLC35F1,1,0.0,0.0,0
DCBLD1;GOPC;RFX6;ROS1;VGLL2,1,0.0,0.0,0
DCBLD2,232,0.0,0.0,0
DCBLD2;ST3GAL6,1,0.0,0.0,0
DCC,703,14.0,6.0,20
DCC;ELAC1;ME2;MEX3C;MRO;SMAD4,1,0.0,0.0,0
DCC;LINC01917;LINC01919;LOC126862752;LOC126862753;LOC130062520;LOC132090491,2,0.0,0.0,0
DCC;LOC126862752,1,0.0,0.0,0
DCC;MBD2;POLI,1,0.0,0.0,0
DCD,40,3.0,0.0,3
DCDC1,276,0.0,0.0,0
DCDC1;DNAJC24,1,0.0,0.0,0
DCDC1;DNAJC24;ELP4;IMMP1L,7,0.0,0.0,0
DCDC1;DNAJC24;ELP4;IMMP1L;PAX6,1,0.0,0.0,0
DCDC1;DNAJC24;ELP4;IMMP1L;PAX6;RCN1;WT1;WT1-AS,1,0.0,0.0,0
DCDC1;DNAJC24;IMMP1L,3,0.0,0.0,0
DCDC1;LINC02859;LOC130005468;MPPED2;MPPED2-AS1,2,0.0,0.0,0
DCDC2,778,0.0,0.0,0
DCDC2B,130,0.0,0.0,0
DCDC2B;TMEM234,1,0.0,0.0,0
DCDC2C,6,0.0,0.0,0
DCDC2C;RNASEH1;RPS7;ADI1;ALLC;COLEC11,1,0.0,0.0,0
DCDC2;GPLD1;KAAG1;LOC123620069;LOC123620070;LOC129389476;MRS2,2,0.0,0.0,0
DCDC2;KAAG1,4,0.0,0.0,0
DCDC2;NRSN1,2,0.0,0.0,0
DCHS1,5271,0.0,0.0,0
DCHS2,559,0.0,0.0,0
DCHS2;FGA;FGB;FGG;LRAT;PLRG1;RBM46,1,0.0,0.0,0
DCK,54,5.0,23.0,28
DCK;GRSF1;MOB1B;RUFY3,1,0.0,0.0,0
DCK;GRSF1;MOB1B;RUFY3;SLC4A4,1,0.0,0.0,0
DCLK1,60,0.0,2.0,2
DCLK1;LINC00445;LOC126861739;LOC126861740;LOC130009567;LOC130009568;NBEA,1,0.0,0.0,0
DCLK1;MAB21L1;NBEA,2,0.0,0.0,0
DCLK1;NBEA,2,0.0,0.0,0
DCLK2,209,0.0,0.0,0
DCLK2;LOC110121159;LOC123480945;LOC123493216;LOC123493217;LOC129993219;LRBA,2,0.0,0.0,0
DCLK2;LRBA,2,0.0,0.0,0
DCLK3,216,0.0,0.0,0
DCLRE1A,318,0.0,0.0,0
DCLRE1B,346,0.0,0.0,0
DCLRE1B;AP4B1,2,0.0,0.0,0
DCLRE1B;HIPK1;PHTF1;PTPN22;BCL2L15;AP4B1;RSBN1,1,0.0,0.0,0
DCLRE1C,2442,0.0,0.0,0
DCLRE1C;MEIG1,15,0.0,0.0,0
DCLRE1C;SUV39H2,4,0.0,0.0,0
DCN,204,21.0,7.0,28
DCP1A,146,0.0,0.0,0
DCP1A;PRKCD;RFT1;SFMBT1;TKT,1,0.0,0.0,0
DCP1B,224,3.0,1.0,4
DCP2,152,12.0,0.0,12
DCP2;MCC,3,0.0,0.0,0
DCPH1,12,0.0,0.0,0
DCPS,238,0.0,1.0,1
DCPS;FAM118B;FOXRED1;KIRREL3;LOC101929473;SRPRA;ST3GAL4;TIRAP,1,0.0,0.0,0
DCPS;FAM118B;FOXRED1;KIRREL3;SRPRA;ST3GAL4;TIRAP,1,0.0,0.0,0
DCPS;KIRREL3;ST3GAL4,1,0.0,0.0,0
DCST1,286,0.0,0.0,0
DCST1-AS1,2,0.0,0.0,0
DCST2,368,0.0,0.0,0
DCSTAMP,132,0.0,0.0,0
DCSTAMP;DPYS;LRP12;RIMS2,1,0.0,0.0,0
DCSTAMP;DPYS;RIMS2,1,0.0,0.0,0
DCT,194,7.0,6.0,13
DCTD,70,3.0,1.0,4
DCTD;LOC107992388;LOC129993421;LOC129993422;LOC129993423;LOC129993424;LOC132089103;TENM3,2,0.0,0.0,0
DCTD;TENM3,2,0.0,0.0,0
DCTD;TENM3;WWC2,4,0.0,0.0,0
DCTD;WWC2,1,0.0,0.0,0
DCT;GPC6,2,0.0,0.0,0
DCT;GPC6;GPC6-AS1;LOC130009952,6,0.0,0.0,0
DCT;GPC6;GPR180;TGDS,1,0.0,0.0,0
DCTN1,3197,41.0,2.0,43
DCTN1-AS1,4,0.0,0.0,0
DCTN2,94,34.0,0.0,34
DCTN2;DDIT3;KIF5A;MARS1;MBD6;MIR616,1,0.0,0.0,0
DCTN3,78,34.0,0.0,34
DCTN4,170,0.0,0.0,0
DCTN5,56,0.0,0.0,0
DCTN5;PALB2,3,0.0,0.0,0
DCTN6,62,17.0,0.0,17
DCTPP1,66,0.0,0.0,0
DCUN1D1,50,0.0,0.0,0
DCUN1D1;ATP11B,1,0.0,0.0,0
DCUN1D2,110,0.0,0.0,0
DCUN1D2;TMCO3,2,0.0,0.0,0
DCUN1D3,76,3.0,0.0,3
DCUN1D4,76,3.0,0.0,3
DCUN1D5,38,0.0,0.0,0
DCUN1D5;DYNC2H1,1,0.0,0.0,0
DCUN1D5;DYNC2H1;LOC126861319;LOC129390348;LOC130006660;LOC130006661;LOC130006662;LOC130006663,4,0.0,0.0,0
DCX,700,5.0,1.0,6
DCXR,98,0.0,0.0,0
DDA1,30,0.0,0.0,0
DDAH1,86,3.0,1.0,4
DDAH2,56,0.0,0.0,0
DDB1,415,15.0,4.0,19
DDB2,353,16.0,0.0,16
DDC,1334,5.0,5.0,10
DDC;FIGNL1;IKZF1,1,0.0,0.0,0
DDHD1,1183,0.0,1.0,1
DDHD1;ERO1A;FERMT2;GNPNAT1;GPR137C;PSMC6;STYX,1,0.0,0.0,0
DDHD2,768,5.0,0.0,5
DDI1,158,0.0,0.0,0
DDI1;DYNC2H1;PDGFD,2,0.0,0.0,0
DDI1;PDGFD,2,0.0,0.0,0
DDI2,82,0.0,0.0,0
DDIAS,270,0.0,0.0,0
DDIT3,64,15.0,43.0,58
DDIT4,76,0.0,7.0,7
DDIT4L,63,0.0,0.0,0
DDIT4L;DDIT4L-AS1;H2AZ1-DT,2,0.0,0.0,0
DDIT4L;EMCN,1,0.0,0.0,0
DDN,218,0.0,0.0,0
DDO,132,0.0,3.0,3
DDO;GPR6;WASF1;SLC22A16;METTL24;CDC40,1,0.0,0.0,0
DDOST,636,34.0,0.0,34
DDOST;PINK1-AS,6,0.0,0.0,0
DDR1,286,0.0,2.0,2
DDR1;FLOT1;IER3,1,0.0,0.0,0
DDR1;GTF2H4;MUC21;MUCL3;SFTA2;VARS2,1,0.0,0.0,0
DDR2,964,0.0,5.0,5
DDR2;CCDC190;RGS5;HSD17B7;UAP1;RGS4,1,0.0,0.0,0
DDRGK1,365,0.0,0.0,0
DDRGK1;DNAAF9;ITPA;SLC4A11,1,0.0,0.0,0
DDRGK1;ITPA;SLC4A11,1,0.0,0.0,0
DDT,8,0.0,0.0,0
DDT;DDTL;DERL3;GSTT2;GSTT2B;MIF;SLC2A11;SMARCB1,1,0.0,0.0,0
DDTL,10,0.0,0.0,0
DDX1,234,3.0,0.0,3
DDX10,309,0.0,5.0,5
DDX10;EXPH5,1,0.0,0.0,0
DDX10;LOC130006712,1,0.0,0.0,0
